"source","dest","loc","bytes","sha256","reason","action"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B18_07_AphidMummy_ParasitoidCue_CC0_AlexWild.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B18_07_AphidMummy_ParasitoidCue_CC0_AlexWild.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","1182542","08D533B51F72BB356B8CAAD1F9C2EFB6D1E93DA41956C037AD7A9FEEEAE40181","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B18_08_Aphidius_AdultParasitoid_CC-BY-2.0_Nikk.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B18_08_Aphidius_AdultParasitoid_CC-BY-2.0_Nikk.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","3814182","53F078896C1EDA8223098E2AA0E31CF1E1630FEB26675AC149A6F9D2ABC51CE6","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B18_09_PredatoryMite_Phytoseiulus_CC-BY-SA-4.0_Attelabus.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B18_09_PredatoryMite_Phytoseiulus_CC-BY-SA-4.0_Attelabus.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","3358614","923998321DBE19B78E9097BC2AC4B5371FF3814106C2E12668094770F67E2AB6","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_01_SquashBee_Peponapis-In-SquashFlower_USDA-ARS-PD_D1275-1.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_01_SquashBee_Peponapis-In-SquashFlower_USDA-ARS-PD_D1275-1.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","36615","928F2624E05028F38E734DBAE1C85AC78C465D4DFFC441AF18A5227D82E2AEC7","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_02_Cucurbit_MaleFlower_CC-BY-SA-3.0_Rasbak.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_02_Cucurbit_MaleFlower_CC-BY-SA-3.0_Rasbak.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","219129","E2A9076F8B266EDFA2FA1DFD093A83017956E2A2582E177186F15B6CE9AF2D7F","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_03_Cucurbit_FemaleFlower-OvarySection_GFDL_Pollinator.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_03_Cucurbit_FemaleFlower-OvarySection_GFDL_Pollinator.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","29276","91193FBE6882DD3F6671B6E4E65354FAB674D96A62CCE7DAC017D76DF09E5C04","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_04_TrapCrop_Nasturtium-Aphids_CC-BY-SA-3.0_Lamiot.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_04_TrapCrop_Nasturtium-Aphids_CC-BY-SA-3.0_Lamiot.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","462212","FC52C983C549D0A5F0751CE5318C17E88BEA94E2FE111249D16B7F626D1618B6","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_05_Insectary_Hoverfly-On-Alyssum_CC-BY-SA-4.0_IvarLeidus.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_05_Insectary_Hoverfly-On-Alyssum_CC-BY-SA-4.0_IvarLeidus.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","4602058","DCECBC9C6A0BE7E0149EAC21F354ADC5F624AA80F951FD32B5979471A62D8D15","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_06_CoverCrop_Buckwheat-Flowering_CC-BY-SA-3.0_CTJohansson.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B19_06_CoverCrop_Buckwheat-Flowering_CC-BY-SA-3.0_CTJohansson.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","13051804","911D93A596C31515EEE1265E9947B689BF314031639FDD70B065C4E4E4B6663E","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B20_13_FOUND_Basil_DownyMildew_UndersideSporulation_CC-BY-3.0-US_ForestKimStarr.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B20_13_FOUND_Basil_DownyMildew_UndersideSporulation_CC-BY-3.0-US_ForestKimStarr.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","172305","C8D81B6C48FEBC9CF0040CE636E9CDAC1905AA22B995C7FCE764AD24457FA3BF","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B20_14_FOUND_Cilantro_CorianderGreenSeedClusters_Conditional_CC-BY-SA-4.0_SapnaSony.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B20_14_FOUND_Cilantro_CorianderGreenSeedClusters_Conditional_CC-BY-SA-4.0_SapnaSony.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","2888294","C69D92B17A4BE89477B17F385C708E7547220C9904C0CAA55BFF4272C951AC64","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B20_15_FOUND_Dill_DriedSeedUmbel_Conditional_CC-BY-SA-2.0_Mnolf.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B20_15_FOUND_Dill_DriedSeedUmbel_Conditional_CC-BY-SA-2.0_Mnolf.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","297349","E0ABD04DBE6690870636481890F28B93A52CC6F6B4667DD0FF9561728761E2AB","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B20_16_FOUND_Parsley_BlackSwallowtailCaterpillar_CC0_PhytoplanktonSandwich.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B20_16_FOUND_Parsley_BlackSwallowtailCaterpillar_CC0_PhytoplanktonSandwich.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","5170197","108E29CC0251DCE3D1082401DDC6BA259BF3B3622422C60CB463BCB9671B2B82","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B21_01_Microscopy_AMF_HyphaeSporesGlomalin_USDA-ARS_K9968-1.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B21_01_Microscopy_AMF_HyphaeSporesGlomalin_USDA-ARS_K9968-1.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","95869","D623D430AD1D57002BE158336C8C6DEE52F89B2E105B1ADA87FA34123B447A29","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B21_02_Microscopy_AMF_ArbusculesCornRoot_USDA-ARS_D1137-1.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B21_02_Microscopy_AMF_ArbusculesCornRoot_USDA-ARS_D1137-1.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","130718","F0FA33A5E37ED8AA7A57F00310D003394BA7BFBC6C7B7320A04578270E9B9F9A","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B21_03_Microscopy_RhizobiumRootNoduleCrossSection_CC-BY-SA_Bwiltz.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B21_03_Microscopy_RhizobiumRootNoduleCrossSection_CC-BY-SA_Bwiltz.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","770777","90341B5D17D4EE0411669F98B12685EC665FCF7C26E64F30518999D67E8234CA","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_01_CerealRye_CornResidueCover_PD-USDAARS_D4542-1_PeterOBrien.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_01_CerealRye_CornResidueCover_PD-USDAARS_D4542-1_PeterOBrien.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","283720","EA25A06B6E31A6D8BC47F4AF19D38CC26AA6B016F861096A096A514ACBFE9853","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_02_RadishCoverCrop_Taproot_PD-USDAARS_D4545-1_KatherineKralOBrien.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_02_RadishCoverCrop_Taproot_PD-USDAARS_D4545-1_KatherineKralOBrien.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","173079","4B16C9CFB3105B305E777C71676FE05AE580C79DF08626C85B464F4BBB665CF0","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_03_CrimsonClover_ConservationTillage_PD-USDAARS_D574-1_StevePrior.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_03_CrimsonClover_ConservationTillage_PD-USDAARS_D574-1_StevePrior.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","298340","3BB9CC588AFC5D339FA0E06525E38357D5A50A7442204F8BA3D9B993043B491B","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_04_HairyVetch_FloweringStage_PD-USDAARS_K9251-1_ScottBauer.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_04_HairyVetch_FloweringStage_PD-USDAARS_K9251-1_ScottBauer.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","279449","A22747108A67DA837E80EA587D47E309BE74C97253E68D4A11DCB802C1B3BF0D","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_05_Cowpea_FloweringLegume_CC0_DavidEMead.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_05_Cowpea_FloweringLegume_CC0_DavidEMead.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","4889005","5530F706D31DB5BAFAD44D9876B66ED42A34FACD12EC1DAD4372A90CF114895C","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_06_Buckwheat_FloweringTerminationCue_CC-BY-SA-4.0_VBoldychev.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B22_06_Buckwheat_FloweringTerminationCue_CC-BY-SA-4.0_VBoldychev.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","810789","AEA2EA1EB50D399187AFAD6D9993B1080B509B2AFFF11890AF41F28E057E3B81","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B23_14_Garlic_Curing_HungBundle_Found_CC-BY-2_JenniferDickert.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B23_14_Garlic_Curing_HungBundle_Found_CC-BY-2_JenniferDickert.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","518401","1E5EDC16B80F1DA6261512C9DFC00CC65E0538F7E0BA0281593A90EE9F29769B","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B23_15_Onion_Harvest_DryTops_Curing_Found_CC-BY-SA-2_Eunice.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B23_15_Onion_Harvest_DryTops_Curing_Found_CC-BY-SA-2_Eunice.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","1534490","2B8B81848D31C801E69FC7FDCE0F1A28C7822CBBB66902F9F0E5BB020D847A39","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B23_16_Dill_DriedSeedUmbel_Found_CC-BY-SA_Mnolf.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B23_16_Dill_DriedSeedUmbel_Found_CC-BY-SA_Mnolf.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","297349","E0ABD04DBE6690870636481890F28B93A52CC6F6B4667DD0FF9561728761E2AB","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_01_BacterialWilt_Tomato_StemVascularBrowning_PD-US_Clemson-USDA.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_01_BacterialWilt_Tomato_StemVascularBrowning_PD-US_Clemson-USDA.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","5158673","B022CADE90BE9322C6E2AD625C84DB28A035E8E8806EE34C310B98CB247C38A9","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_02_BacterialWilt_Tomato_Ralstonia_FieldWilt_CC0_ScotNelson.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_02_BacterialWilt_Tomato_Ralstonia_FieldWilt_CC0_ScotNelson.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","521792","BDD1488072D6F66B76C6F289CD393D8B9F49463EFBED9C255BBF3F15A197FB94","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_03_Sclerotinia_WhiteMold_BeanStem_PD_Jymm.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_03_Sclerotinia_WhiteMold_BeanStem_PD_Jymm.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","1048855","C7FB588EE9DF349ACD63C3F32CA26E5F4E1DA9137A08DC146F5B6CADA707F6FD","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_04_Sclerotinia_Sclerotia_Closeup_CC-BY-3_Kmcleveland.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_04_Sclerotinia_Sclerotia_Closeup_CC-BY-3_Kmcleveland.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","1357688","2FD143F991A4EFDF884263FB22D36ABFC33F52131FFD9D5616BB00ABCDE3CEF2","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_05_SouthernBlight_PeanutCrown_MyceliumSclerotia_CC-BY-4_Thiessen-Woodward.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_05_SouthernBlight_PeanutCrown_MyceliumSclerotia_CC-BY-4_Thiessen-Woodward.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","181296","A500865045A7D753590FF4C9A268525B10ACF7221541FC2FD3E6866A94839DAC","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_06_SouthernBlight_CultureSclerotia_CC-BY-4_Thiessen-Woodward.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_06_SouthernBlight_CultureSclerotia_CC-BY-4_Thiessen-Woodward.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","203678","09D0CDA782AA53A959B8997D14A75E3F90BD197116223355B30B7C6AC058B855","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_07_RhizoctoniaRootRot_Corn_CC-BY-SA-3_Ninjatacoshell.png","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_07_RhizoctoniaRootRot_Corn_CC-BY-SA-3_Ninjatacoshell.png","LSE_FINAL_IMAGE_AND_SPLIT_FIX","2052994","419FCFD42657E6CDDB7D972B09116E0C8139FFACB2BA7B5B3BB0C6373B2FF1A5","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_08_DampingOff_Seedling_CC-BY-SA-3_INAKAvillage211.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_08_DampingOff_Seedling_CC-BY-SA-3_INAKAvillage211.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","99809","B3A73A73F172D2AA4359CB9D4CE068393FB4958AB598300A03D1D24C06176914","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_09_CucurbitBacterialWilt_Muskmelon_CC-BY-SA-3_Eeshie.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\B24_09_CucurbitBacterialWilt_Muskmelon_CC-BY-SA-3_Eeshie.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","731101","6F5AC1E616F014B214E0FF4FF3BC8DCC62044A9902D9399B1EED4AE4A8BF78E2","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\D448-4_corn_gluten_meal_USDA_ARS.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\D448-4_corn_gluten_meal_USDA_ARS.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","329593","56C6848EA378B53B7E9AD4B9F65151BB2C2898B36604BEFB9CD834B42344FBC1","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\K5968-1_Pseudomonas_fluorescens_fermentor_USDA_ARS.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\K5968-1_Pseudomonas_fluorescens_fermentor_USDA_ARS.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","152331","BF042F52816FE030959FE2C4080C0740E95E45D143553849CF7C3D4162F1EEC7","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_8_2_Yellowing_Leaves_Decision_Tree_AppB.png","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_8_2_Yellowing_Leaves_Decision_Tree_AppB.png","LSE_FINAL_IMAGE_AND_SPLIT_FIX","2946770","6E19548DBE9359F08E5B51FA66C19B23AD707F5737E0B6EBE75D1BC8C0AA61CC","already in repo","skip"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_A02_Soil_Food_Web_Functional_Map_Ch02.png","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_A02_Soil_Food_Web_Functional_Map_Ch02.png","LSE_FINAL_IMAGE_AND_SPLIT_FIX","3283289","758C2B5F5D095D8A9CA7F4103701985D0862DCF5C533F6199E1332F88712046E","already in repo","skip"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_A04_Mycorrhizal_Exchange_Defense_Priming_Ch06.png","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_A04_Mycorrhizal_Exchange_Defense_Priming_Ch06.png","LSE_FINAL_IMAGE_AND_SPLIT_FIX","2704193","4127EFE5CA8ABF2EF1AFEC20BC65344A3F8398C8020507E775716252E20A7FAE","already in repo","skip"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_A05_Regenerative_Permaculture_Garden_System_Ch08.png","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_A05_Regenerative_Permaculture_Garden_System_Ch08.png","LSE_FINAL_IMAGE_AND_SPLIT_FIX","3587430","C9805FC29B23E4BFFCDF47D6A0482A4301ABAF6AA218159547784D552955244B","already in repo","skip"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_A06_Compost_Microscope_Soil_Food_Web_Workflow_Ch09.png","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\output\assets\lse_figures\LSE_A06_Compost_Microscope_Soil_Food_Web_Workflow_Ch09.png","LSE_FINAL_IMAGE_AND_SPLIT_FIX","2530889","4C079EB403225C38FC7AAA4B0A620A5C10B1783972A838120F35609237E4506E","already in repo","skip"
